"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"41.177.98.43",40544,"41.177.202.202",53,2,242,1,92,1,150,193.999707,0.00011499999999387,0,0
"41.177.98.43",40545,"41.177.202.202",53,2,276,1,109,1,167,194.000252,0.00013000000001284207,0,0
"41.177.98.43",40546,"41.177.202.202",53,2,265,1,106,1,159,194.000663,0.00011899999998377098,0,0
"41.177.98.43",40547,"41.177.202.202",53,2,268,1,105,1,163,194.001051,0.00015100000001666558,0,0
"41.177.98.43",40548,"41.177.202.202",53,2,329,1,92,1,237,194.001523,0.00014799999999581814,0,0
"41.177.98.43",40549,"41.177.202.202",53,2,242,1,92,1,150,203.344202,0.00018000000000029104,0,0
"41.177.98.43",40550,"41.177.202.202",53,2,276,1,109,1,167,203.34473,0.00011699999998882049,0,0
"41.177.98.43",40551,"41.177.202.202",53,2,265,1,106,1,159,203.345138,0.0001170000000172422,0,0
"41.177.98.43",40552,"41.177.202.202",53,2,268,1,105,1,163,203.345538,0.00011599999999134525,0,0
"41.177.98.43",40553,"41.177.202.202",53,2,329,1,92,1,237,203.345952,0.0001399999999875945,0,0
"41.177.98.43",40554,"41.177.202.202",53,2,242,1,92,1,150,207.913225,0.00011499999999387,0,0
"41.177.98.43",40555,"41.177.202.202",53,2,276,1,109,1,167,207.913808,0.0001170000000172422,0,0
"41.177.98.43",40556,"41.177.202.202",53,2,265,1,106,1,159,207.914208,0.00012999999998442036,0,0
"41.177.98.43",40557,"41.177.202.202",53,2,268,1,105,1,163,207.914604,0.00011599999999134525,0,0
"41.177.98.43",40558,"41.177.202.202",53,2,329,1,92,1,237,207.915054,0.0001310000000103173,0,0
"41.177.98.57",123,"244.157.13.98",123,6,564,3,282,3,282,37.355517,128.000396,17.624945472824944,17.624945472824944
"41.177.98.57",123,"244.157.67.98",123,6,564,3,282,3,282,39.355551,128.00030900000002,17.62495745225115,17.62495745225115
"41.177.98.57",45201,"41.177.202.202",53,2,248,1,90,1,158,42.45646,0.00013299999999816237,0,0
"41.177.98.57",45202,"41.177.202.202",53,2,404,1,89,1,315,42.589726,0.00017199999999917281,0,0
"41.177.98.57",45203,"41.177.202.202",53,2,390,1,98,1,292,42.590435,0.00015199999999992997,0,0
"41.177.98.57",45204,"41.177.202.202",53,2,390,1,98,1,292,42.591389,0.00014000000000180535,0,0
"41.177.98.57",45205,"41.177.202.202",53,2,248,1,90,1,158,42.617555,0.00011999999999545707,0,0
"41.177.98.57",45206,"41.177.202.202",53,2,319,1,87,1,232,42.618298,0.000144999999996287,0,0
"41.177.98.57",45207,"41.177.202.202",53,2,346,1,90,1,256,42.646143,0.00016499999999552983,0,0
"41.177.98.57",45208,"41.177.202.202",53,2,319,1,87,1,232,42.646811,0.0001370000000022742,0,0
"41.177.98.57",45209,"41.177.202.202",53,2,319,1,87,1,232,42.647689,0.0001370000000022742,0,0
"41.177.98.57",45210,"41.177.202.202",53,2,319,1,87,1,232,42.662901,0.00014399999999881175,0,0
"41.177.98.57",45211,"41.177.202.202",53,2,346,1,90,1,256,42.666215,0.00014000000000180535,0,0
"41.177.98.57",45212,"41.177.202.202",53,2,319,1,87,1,232,42.666799,0.0001390000000043301,0,0
"41.177.98.57",45213,"41.177.202.202",53,2,319,1,87,1,232,42.667908,0.00013500000000021828,0,0
"41.177.98.57",45214,"41.177.202.202",53,2,319,1,87,1,232,42.676835,0.0001430000000013365,0,0
"41.177.98.57",45215,"41.177.202.202",53,2,346,1,90,1,256,42.679963,0.0001469999999983429,0,0
"41.177.98.57",45216,"41.177.202.202",53,2,319,1,87,1,232,42.680498,0.00013500000000021828,0,0
"41.177.98.57",45217,"41.177.202.202",53,2,319,1,87,1,232,42.681341,0.00013699999999516876,0,0
"41.177.98.57",45218,"41.177.202.202",53,2,404,1,89,1,315,42.690107,0.00016700000000469117,0,0
"41.177.98.57",45219,"41.177.202.202",53,2,390,1,98,1,292,42.690774,0.00014000000000180535,0,0
"41.177.98.57",45220,"41.177.202.202",53,2,390,1,98,1,292,42.691866,0.00012200000000461841,0,0
"41.177.98.57",45221,"41.177.202.202",53,2,404,1,89,1,315,42.749501,0.00017700000000075988,0,0
"41.177.98.57",45222,"41.177.202.202",53,2,390,1,98,1,292,42.750287,0.00014500000000339242,0,0
"41.177.98.57",45223,"41.177.202.202",53,2,390,1,98,1,292,42.751166,0.0001600000000010482,0,0
"41.177.98.57",45227,"41.177.202.202",53,2,404,1,89,1,315,42.91582,0.00015700000000151704,0,0
"41.177.98.57",45230,"41.177.202.202",53,2,319,1,87,1,232,42.932267,0.00014599999999376223,0,0
"41.177.98.57",45231,"41.177.202.202",53,2,319,1,87,1,232,42.940181,0.0001279999999965753,0,0
"41.177.98.57",45232,"41.177.202.202",53,2,390,1,98,1,292,43.001933,0.00015499999999946112,0,0
"41.177.98.57",45233,"41.177.202.202",53,2,397,1,90,1,307,43.002903,0.00015599999999693637,0,0
"41.177.98.57",45234,"41.177.202.202",53,2,371,1,88,1,283,43.003591,0.00014600000000086766,0,0
"41.177.98.57",45235,"41.177.202.202",53,2,371,1,88,1,283,43.004532,0.00014000000000180535,0,0
"41.177.98.57",45236,"41.177.202.202",53,2,407,1,90,1,317,43.19048,0.0001639999999980546,0,0
"41.177.98.57",45237,"41.177.202.202",53,2,392,1,99,1,293,43.19122,0.00014799999999581814,0,0
"41.177.98.57",45238,"41.177.202.202",53,2,392,1,99,1,293,43.192495,0.00013200000000068712,0,0
"41.177.98.57",45239,"41.177.202.202",53,2,319,1,87,1,232,43.345149,0.00015700000000151704,0,0
"41.177.98.57",45240,"41.177.202.202",53,2,248,1,90,1,158,43.356043,0.0001049999999978013,0,0
"41.177.98.57",45241,"41.177.202.202",53,2,346,1,90,1,256,43.373605,0.00014600000000086766,0,0
"41.177.98.57",45242,"41.177.202.202",53,2,319,1,87,1,232,43.374261,0.00012700000000620548,0,0
"41.177.98.57",45243,"41.177.202.202",53,2,319,1,87,1,232,43.375116,0.00013600000000479895,0,0
"41.177.98.57",45244,"41.177.202.202",53,2,319,1,87,1,232,43.395874,0.0001409999999992806,0,0
"41.177.98.57",45245,"41.177.202.202",53,2,346,1,90,1,256,43.399442,0.0001490000000003988,0,0
"41.177.98.57",45246,"41.177.202.202",53,2,319,1,87,1,232,43.400088,0.00013600000000479895,0,0
"41.177.98.57",45247,"41.177.202.202",53,2,319,1,87,1,232,43.40095,0.00012199999999751299,0,0
"41.177.98.57",45248,"41.177.202.202",53,2,319,1,87,1,232,43.406429,0.000144999999996287,0,0
"41.177.98.57",45249,"41.177.202.202",53,2,346,1,90,1,256,43.409273,0.00019400000000047157,0,0
"41.177.98.57",45250,"41.177.202.202",53,2,319,1,87,1,232,43.409846,0.0001409999999992806,0,0
"41.177.98.57",45251,"41.177.202.202",53,2,319,1,87,1,232,43.410711,0.00014399999999881175,0,0
"41.177.98.57",45252,"41.177.202.202",53,2,404,1,89,1,315,43.548952,0.00016500000000263526,0,0
"41.177.98.57",45253,"41.177.202.202",53,2,390,1,98,1,292,43.549637,0.00016800000000216642,0,0
"41.177.98.57",45254,"41.177.202.202",53,2,390,1,98,1,292,43.550491,0.0001430000000013365,0,0
"41.177.98.57",45255,"41.177.202.202",53,2,404,1,89,1,315,43.581978,0.00015199999999992997,0,0
"41.177.98.57",45256,"41.177.202.202",53,2,390,1,98,1,292,43.583279,0.00014000000000180535,0,0
"41.177.98.57",45257,"41.177.202.202",53,2,390,1,98,1,292,43.584367,0.0001430000000013365,0,0
"41.177.98.57",45258,"41.177.202.202",53,2,404,1,89,1,315,43.758182,0.00017800000000534055,0,0
"41.177.98.57",45259,"41.177.202.202",53,2,390,1,98,1,292,43.758804,0.00016899999999964166,0,0
"41.177.98.57",45260,"41.177.202.202",53,2,390,1,98,1,292,43.759688,0.00015199999999992997,0,0
"41.177.98.57",45261,"41.177.202.202",53,2,407,1,90,1,317,43.851587,0.00016499999999552983,0,0
"41.177.98.57",45262,"41.177.202.202",53,2,392,1,99,1,293,43.852274,0.0001409999999992806,0,0
"41.177.98.57",45263,"41.177.202.202",53,2,392,1,99,1,293,43.853146,0.00013799999999974943,0,0
"41.177.98.57",45264,"41.177.202.202",53,2,397,1,90,1,307,43.94833,0.00018599999999935335,0,0
"41.177.98.57",45265,"41.177.202.202",53,2,371,1,88,1,283,43.949013,0.000144999999996287,0,0
"41.177.98.57",45266,"41.177.202.202",53,2,371,1,88,1,283,43.949874,0.0001409999999992806,0,0
"41.177.98.57",45267,"41.177.202.202",53,2,367,1,89,1,278,43.977091,0.0001490000000003988,0,0
"41.177.98.57",45268,"41.177.202.202",53,2,351,1,96,1,255,43.97763,0.0001430000000013365,0,0
"41.177.98.57",45269,"41.177.202.202",53,2,351,1,96,1,255,43.978545,0.00014200000000386126,0,0
"41.177.98.57",45270,"41.177.202.202",53,2,248,1,90,1,158,44.291007,0.0001239999999995689,0,0
"41.177.98.57",45271,"41.177.202.202",53,2,407,1,90,1,317,44.377743,0.00015899999999646752,0,0
"41.177.98.57",45272,"41.177.202.202",53,2,392,1,99,1,293,44.378519,0.08450000000000557,9372.78106508814,27739.644970412373
"41.177.98.57",45273,"41.177.202.202",53,2,404,1,89,1,315,44.381604,0.0001699999999971169,0,0
"41.177.98.57",45274,"41.177.202.202",53,2,390,1,98,1,292,44.382259,0.00015700000000151704,0,0
"41.177.98.57",45275,"41.177.202.202",53,2,390,1,98,1,292,44.383174,0.0001490000000003988,0,0
"41.177.98.57",45276,"41.177.202.202",53,2,404,1,89,1,315,44.383756,0.0001490000000003988,0,0
"41.177.98.57",45277,"41.177.202.202",53,2,390,1,98,1,292,44.384387,0.0001600000000010482,0,0
"41.177.98.57",45278,"41.177.202.202",53,2,390,1,98,1,292,44.385306,0.00013200000000068712,0,0
"41.177.98.57",45279,"41.177.202.202",53,2,392,1,99,1,293,44.464645,0.00014800000000292357,0,0
"41.177.98.57",45280,"41.177.202.202",53,2,407,1,90,1,317,44.547726,0.00017300000000375348,0,0
"41.177.98.57",45281,"41.177.202.202",53,2,392,1,99,1,293,44.548478,0.000144999999996287,0,0
"41.177.98.57",45282,"41.177.202.202",53,2,392,1,99,1,293,44.54973,0.00015100000000245473,0,0
"41.177.98.57",45283,"41.177.202.202",53,2,248,1,90,1,158,45.056588,0.00012900000000115597,0,0
"41.177.98.57",45284,"41.177.202.202",53,2,404,1,89,1,315,45.075956,0.00015100000000245473,0,0
"41.177.98.57",45285,"41.177.202.202",53,2,390,1,98,1,292,45.076646,0.00014800000000292357,0,0
"41.177.98.57",45286,"41.177.202.202",53,2,390,1,98,1,292,45.077646,0.0001759999999961792,0,0
"41.177.98.57",45287,"41.177.202.202",53,2,319,1,87,1,232,45.100303,0.00014500000000339242,0,0
"41.177.98.57",45288,"41.177.202.202",53,2,407,1,90,1,317,45.202055,0.0001600000000010482,0,0
"41.177.98.57",45289,"41.177.202.202",53,2,392,1,99,1,293,45.202678,0.00014600000000086766,0,0
"41.177.98.57",45290,"41.177.202.202",53,2,392,1,99,1,293,45.203542,0.00014200000000386126,0,0
"41.177.98.57",45291,"41.177.202.202",53,2,367,1,89,1,278,45.30692,0.00015499999999946112,0,0
"41.177.98.57",45292,"41.177.202.202",53,2,351,1,96,1,255,45.307616,0.0001529999999974052,0,0
"41.177.98.57",45293,"41.177.202.202",53,2,351,1,96,1,255,45.308564,0.0001430000000013365,0,0
"41.177.98.57",45294,"41.177.202.202",53,2,319,1,87,1,232,45.378432,0.00014600000000086766,0,0
"41.177.98.57",45295,"41.177.202.202",53,2,404,1,89,1,315,45.404694,0.0001850000000018781,0,0
"41.177.98.57",45296,"41.177.202.202",53,2,390,1,98,1,292,45.405383,0.0001409999999992806,0,0
"41.177.98.57",45297,"41.177.202.202",53,2,390,1,98,1,292,45.406324,0.00016300000000057935,0,0
"41.177.98.57",45298,"41.177.202.202",53,2,346,1,90,1,256,45.411478,0.00015399999999488045,0,0
"41.177.98.57",45299,"41.177.202.202",53,2,319,1,87,1,232,45.412084,0.00014999999999787406,0,0
"41.177.98.57",45300,"41.177.202.202",53,2,319,1,87,1,232,45.413868,0.00015400000000198588,0,0
"41.177.98.57",45301,"41.177.202.202",53,2,319,1,87,1,232,45.421308,0.00014599999999376223,0,0
"41.177.98.57",45302,"41.177.202.202",53,2,319,1,87,1,232,45.434253,0.0001390000000043301,0,0
"41.177.98.57",45303,"41.177.202.202",53,2,319,1,87,1,232,45.436271,0.0001409999999992806,0,0
"41.177.98.57",45304,"41.177.202.202",53,2,346,1,90,1,256,45.438159,0.0001469999999983429,0,0
"41.177.98.57",45305,"41.177.202.202",53,2,319,1,87,1,232,45.438865,0.00013899999999722468,0,0
"41.177.98.57",45306,"41.177.202.202",53,2,319,1,87,1,232,45.439780999999996,0.0001430000000013365,0,0
"41.177.98.57",45307,"41.177.202.202",53,2,319,1,87,1,232,45.447854,0.0001370000000022742,0,0
"41.177.98.57",45308,"41.177.202.202",53,2,346,1,90,1,256,45.450525999999996,0.00015000000000497948,0,0
"41.177.98.57",45309,"41.177.202.202",53,2,319,1,87,1,232,45.45112,0.00013799999999974943,0,0
"41.177.98.57",45310,"41.177.202.202",53,2,319,1,87,1,232,45.451987,0.00014199999999675583,0,0
"41.177.98.57",45311,"41.177.202.202",53,2,404,1,89,1,315,45.739373,0.00018000000000029104,0,0
"41.177.98.57",45312,"41.177.202.202",53,2,390,1,98,1,292,45.740092,0.00014500000000339242,0,0
"41.177.98.57",45313,"41.177.202.202",53,2,390,1,98,1,292,45.741129,0.00013500000000021828,0,0
"41.177.98.57",45314,"41.177.202.202",53,2,407,1,90,1,317,45.783001,0.00018700000000393402,0,0
"41.177.98.57",45315,"41.177.202.202",53,2,392,1,99,1,293,45.78371,0.0001560000000040418,0,0
"41.177.98.57",45316,"41.177.202.202",53,2,392,1,99,1,293,45.784616,0.00015400000000198588,0,0
"41.177.98.57",45317,"41.177.202.202",53,2,407,1,90,1,317,45.929534,0.00017000000000422233,0,0
"41.177.98.57",45318,"41.177.202.202",53,2,392,1,99,1,293,45.930209,0.00015900000000357295,0,0
"41.177.98.57",45319,"41.177.202.202",53,2,392,1,99,1,293,45.931765,0.00015799999999899228,0,0
"41.177.98.57",45320,"41.177.202.202",53,2,404,1,89,1,315,45.989056,0.00014399999999881175,0,0
"41.177.98.57",45321,"41.177.202.202",53,2,390,1,98,1,292,45.989739,0.00014999999999787406,0,0
"41.177.98.57",45322,"41.177.202.202",53,2,390,1,98,1,292,45.990712,0.000144999999996287,0,0
"41.177.98.57",45323,"41.177.202.202",53,2,248,1,90,1,158,46.357909,0.00013100000000321188,0,0
"41.177.98.57",45324,"41.177.202.202",53,2,404,1,89,1,315,46.411209,0.00016899999999964166,0,0
"41.177.98.57",45325,"41.177.202.202",53,2,390,1,98,1,292,46.411845,0.00021800000000382624,0,0
"41.177.98.57",45326,"41.177.202.202",53,2,390,1,98,1,292,46.412808,0.00014500000000339242,0,0
"41.177.98.57",45327,"41.177.202.202",53,2,319,1,87,1,232,46.475910999999996,0.0001620000000031041,0,0
"41.177.98.57",45328,"41.177.202.202",53,2,404,1,89,1,315,46.486185,0.00017000000000422233,0,0
"41.177.98.57",45329,"41.177.202.202",53,2,390,1,98,1,292,46.486866,0.00017300000000375348,0,0
"41.177.98.57",45330,"41.177.202.202",53,2,390,1,98,1,292,46.487779,0.00014299999999423108,0,0
"41.177.98.57",45331,"41.177.202.202",53,2,329,1,89,1,240,46.488973,0.0001600000000010482,0,0
"41.177.98.57",45332,"41.177.202.202",53,2,309,1,92,1,217,46.489606,0.00015399999999488045,0,0
"41.177.98.57",45333,"41.177.202.202",53,2,309,1,92,1,217,46.490533,0.00012800000000368073,0,0
"41.177.98.57",45334,"41.177.202.202",53,2,346,1,90,1,256,46.504006,0.00014200000000386126,0,0
"41.177.98.57",45335,"41.177.202.202",53,2,319,1,87,1,232,46.504649,0.00013899999999722468,0,0
"41.177.98.57",45336,"41.177.202.202",53,2,319,1,87,1,232,46.505558,0.0001430000000013365,0,0
"41.177.98.57",45337,"41.177.202.202",53,2,319,1,87,1,232,46.5443,0.00014600000000086766,0,0
"41.177.98.57",45338,"41.177.202.202",53,2,346,1,90,1,256,46.547958,0.00014399999999881175,0,0
"41.177.98.57",45339,"41.177.202.202",53,2,319,1,87,1,232,46.548614,0.00013599999999769352,0,0
"41.177.98.57",45340,"41.177.202.202",53,2,319,1,87,1,232,46.55037,0.000144999999996287,0,0
"41.177.98.57",45341,"41.177.202.202",53,2,319,1,87,1,232,46.562656,0.00015000000000497948,0,0
"41.177.98.57",45342,"41.177.202.202",53,2,346,1,90,1,256,46.565831,0.0001490000000003988,0,0
"41.177.98.57",45343,"41.177.202.202",53,2,319,1,87,1,232,46.56654,0.00012199999999751299,0,0
"41.177.98.57",45344,"41.177.202.202",53,2,319,1,87,1,232,46.567386,0.00014500000000339242,0,0
"41.177.98.57",45345,"41.177.202.202",53,2,319,1,87,1,232,46.760113,0.00016700000000469117,0,0
"41.177.98.57",45346,"41.177.202.202",53,2,404,1,89,1,315,46.785083,0.00017199999999917281,0,0
"41.177.98.57",45347,"41.177.202.202",53,2,390,1,98,1,292,46.785738,0.0001490000000003988,0,0
"41.177.98.57",45348,"41.177.202.202",53,2,390,1,98,1,292,46.786603,0.00014399999999881175,0,0
"41.177.98.57",45349,"41.177.202.202",53,2,346,1,90,1,256,46.788995,0.00014199999999675583,0,0
"41.177.98.57",45350,"41.177.202.202",53,2,319,1,87,1,232,46.789645,0.00014199999999675583,0,0
"41.177.98.57",45351,"41.177.202.202",53,2,319,1,87,1,232,46.790538,0.0001160000000055561,0,0
"41.177.98.57",45352,"41.177.202.202",53,2,407,1,90,1,317,46.808728,0.00017299999999664806,0,0
"41.177.98.57",45353,"41.177.202.202",53,2,392,1,99,1,293,46.809427,0.00015700000000151704,0,0
"41.177.98.57",45354,"41.177.202.202",53,2,319,1,87,1,232,46.810186,0.00013799999999974943,0,0
"41.177.98.57",45355,"41.177.202.202",53,2,392,1,99,1,293,46.810726,0.00015499999999946112,0,0
"41.177.98.57",45356,"41.177.202.202",53,2,346,1,90,1,256,46.813487,0.00017799999999823513,0,0
"41.177.98.57",45357,"41.177.202.202",53,2,319,1,87,1,232,46.814041,0.00012499999999704414,0,0
"41.177.98.57",45358,"41.177.202.202",53,2,319,1,87,1,232,46.814878,0.0001430000000013365,0,0
"41.177.98.57",45359,"41.177.202.202",53,2,319,1,87,1,232,46.824048,0.00014399999999881175,0,0
"41.177.98.57",45360,"41.177.202.202",53,2,346,1,90,1,256,46.826985,0.0001469999999983429,0,0
"41.177.98.57",45361,"41.177.202.202",53,2,319,1,87,1,232,46.828708,0.00019100000000094042,0,0
"41.177.98.57",45362,"41.177.202.202",53,2,319,1,87,1,232,46.830142,0.0001409999999992806,0,0
"41.177.98.57",45363,"41.177.202.202",53,2,404,1,89,1,315,46.853526,0.0001829999999998222,0,0
"41.177.98.57",45364,"41.177.202.202",53,2,390,1,98,1,292,46.854334,0.00013899999999722468,0,0
"41.177.98.57",45365,"41.177.202.202",53,2,390,1,98,1,292,46.855558,0.0001639999999980546,0,0
"41.177.98.57",45366,"41.177.202.202",53,2,248,1,90,1,158,46.882162,0.00011599999999845068,0,0
"41.177.98.57",45367,"41.177.202.202",53,2,397,1,90,1,307,47.114733,0.00015199999999992997,0,0
"41.177.98.57",45368,"41.177.202.202",53,2,371,1,88,1,283,47.115444,0.00013500000000021828,0,0
"41.177.98.57",45369,"41.177.202.202",53,2,371,1,88,1,283,47.116292,0.00012199999999751299,0,0
"41.177.98.57",45370,"41.177.202.202",53,2,404,1,89,1,315,47.217802,0.00019400000000047157,0,0
"41.177.98.57",45371,"41.177.202.202",53,2,390,1,98,1,292,47.218446,0.00015599999999693637,0,0
"41.177.98.57",45372,"41.177.202.202",53,2,390,1,98,1,292,47.219341,0.00014500000000339242,0,0
"41.177.98.57",45373,"41.177.202.202",53,2,319,1,87,1,232,47.366473,0.00014200000000386126,0,0
"41.177.98.57",45374,"41.177.202.202",53,2,346,1,90,1,256,47.397595,0.00013299999999816237,0,0
"41.177.98.57",45375,"41.177.202.202",53,2,319,1,87,1,232,47.398253,0.0001390000000043301,0,0
"41.177.98.57",45376,"41.177.202.202",53,2,404,1,89,1,315,47.398869,0.0001660000000001105,0,0
"41.177.98.57",45377,"41.177.202.202",53,2,319,1,87,1,232,47.399201,0.0001370000000022742,0,0
"41.177.98.57",45378,"41.177.202.202",53,2,390,1,98,1,292,47.399563,0.00016300000000057935,0,0
"41.177.98.57",45379,"41.177.202.202",53,2,390,1,98,1,292,47.400732,0.00014399999999881175,0,0
"41.177.98.57",45380,"41.177.202.202",53,2,397,1,90,1,307,47.40095,0.00015399999999488045,0,0
"41.177.98.57",45381,"41.177.202.202",53,2,371,1,88,1,283,47.401634,0.0001469999999983429,0,0
"41.177.98.57",45382,"41.177.202.202",53,2,371,1,88,1,283,47.40264,0.00014500000000339242,0,0
"41.177.98.57",45383,"41.177.202.202",53,2,319,1,87,1,232,47.402883,0.00014199999999675583,0,0
"41.177.98.57",45384,"41.177.202.202",53,2,319,1,87,1,232,47.41713,0.00015799999999899228,0,0
"41.177.98.57",45385,"41.177.202.202",53,2,346,1,90,1,256,47.420716,0.0001430000000013365,0,0
"41.177.98.57",45386,"41.177.202.202",53,2,319,1,87,1,232,47.421256,0.0001370000000022742,0,0
"41.177.98.57",45387,"41.177.202.202",53,2,319,1,87,1,232,47.422129,0.00011900000000508726,0,0
"41.177.98.57",45388,"41.177.202.202",53,2,319,1,87,1,232,47.428052,0.00014000000000180535,0,0
"41.177.98.57",45389,"41.177.202.202",53,2,346,1,90,1,256,47.430565,0.00013299999999816237,0,0
"41.177.98.57",45390,"41.177.202.202",53,2,319,1,87,1,232,47.431068,0.00013699999999516876,0,0
"41.177.98.57",45391,"41.177.202.202",53,2,346,1,90,1,256,47.431502,0.000144999999996287,0,0
"41.177.98.57",45392,"41.177.202.202",53,2,319,1,87,1,232,47.432202,0.00013200000000068712,0,0
"41.177.98.57",45394,"41.177.202.202",53,2,319,1,87,1,232,47.432964,0.00013400000000274304,0,0
"41.177.98.57",45395,"41.177.202.202",53,2,319,1,87,1,232,47.4492,0.0001239999999995689,0,0
"41.177.98.57",45396,"41.177.202.202",53,2,346,1,90,1,256,47.451728,0.00014399999999881175,0,0
"41.177.98.57",45397,"41.177.202.202",53,2,319,1,87,1,232,47.452286,0.00014399999999881175,0,0
